"","CAMHB 0.0625ug/mL Nafcillin 1","CAMHB 0.5ug/mL Nafcillin 1","CAMHB 0ug/mL Nafcillin 1","CAMHB 0.0625ug/mL Nafcillin 2","CAMHB 0.5ug/mL Nafcillin 3","CAMHB 0ug/mL Nafcillin 2","CAMHB 0ug/mL Nafcillin 3","CAMHB 0.0625ug/mL Nafcillin 3","CAMHB 0.5ug/mL Nafcillin 2","R10LB 0.031ug/mL Nafcillin 1","R10LB 0.0625ug/mL Nafcillin 1","R10LB 0ug/mL Nafcillin 1","R10LB 0.0625ug/mL Nafcillin 3","R10LB 0.031ug/mL Nafcillin 2","R10LB 0ug/mL Nafcillin 3","R10LB 0.031ug/mL Nafcillin 3","R10LB 0ug/mL Nafcillin 2","R10LB 0.0625ug/mL Nafcillin 2"
"USA300HOU_RS02935",7.7446757961209,7.69448404220623,7.92242426753896,7.78888746519132,7.76965401910328,7.88705988780231,7.7977753857911,7.79283134044671,7.69416278312022,7.57916420014243,7.58985323915794,7.57959996651532,7.54089574712881,7.60596244253844,7.67161207925078,7.5925933356994,7.68121612999394,7.51321742424568
"USA300HOU_RS02940",8.09976282358216,8.05802464829436,8.07148071058172,8.14615094217358,7.95207260755339,8.10405600415471,8.07058277597398,8.16194105280918,7.95026237197545,7.9397542678365,8.05579377291506,7.93752489526006,8.04497880698323,7.977140129816,8.02250001347899,7.91551339370251,7.96804317205627,8.03188078125809
"USA300HOU_RS02950",6.40514596852245,6.57611805725404,5.69028515105428,6.38889367869418,6.46162393486376,5.70096070274529,5.88507040148867,6.33651439493247,6.60370435147273,5.57030964607495,6.03154331209278,4.66405071104926,5.82042765520652,5.54104298699528,5.17327545547306,5.49614388139081,5.28051244775699,5.64309756078363
"USA300HOU_RS02955",4.99781262653634,5.10725137916638,5.11049969703911,5.16222304997305,5.14938531260257,4.79217016141858,5.04066323706767,5.04829268701682,5.19200563009977,4.67521327008806,4.89095038375155,4.1794869328391,4.64584680703917,4.93449349698939,4.29392335481413,4.93122104808412,4.60512969835431,4.2941402649598
"USA300HOU_RS02960",7.55476579214922,7.43939800110085,7.54156195349907,7.49829514739007,7.45195271044189,7.65149539250878,7.46832347198577,7.56947345123543,7.39945982526623,6.73184869558501,6.78997880132572,6.61970697635754,6.87547934279057,6.83638609589229,6.56102811955613,6.77204211366269,6.69575003469347,6.69885895388987
"USA300HOU_RS02965",7.47462865833365,7.49519457481603,7.45638515813354,7.50037638366787,7.41674018908624,7.54467662837693,7.40139056046708,7.57204105861681,7.36863330536318,7.05610078255742,7.17137860422999,6.97903948605123,7.1671861711202,7.1953633382692,6.98751806565526,7.1282561151699,7.0017654024493,7.09432130036634
"USA300HOU_RS02970",7.57025906037739,7.69008881836474,7.5736981175824,7.56610251078722,7.58990637885714,7.49257592303758,7.61582611293188,7.61572466124422,7.78982978884881,8.42322508772004,8.65642805583311,7.31805077785475,8.1180800601383,8.05432860530477,8.24597347343915,8.05890950309995,8.18499800678909,8.17756342516044
"USA300HOU_RS02975",6.86880211738783,6.97998082395387,7.05737357410536,6.89596960732919,6.95409591627001,7.05710676313791,6.99767541983293,7.00374382392481,7.02451888849072,7.49442593304771,7.87926830483842,6.66699133884885,7.37664747839717,7.29333239313388,7.41487868869813,7.32869584400532,7.45759028104866,7.36594156343929
"USA300HOU_RS02980",7.32723393726238,7.31015018058151,7.31155962905493,7.26821709646072,7.24362688565957,7.443077588747,7.34520110828679,7.36571642532426,7.25504985821525,8.06029945788316,8.34012242848905,7.20578523621801,7.97834594765184,7.82059895177245,7.75997287494697,7.9410971384641,7.9366499432923,7.93096234158173
"USA300HOU_RS02985",7.79965313432528,7.78441291597998,7.75122187708746,7.80299042034062,7.85784794408122,7.60966588674093,7.63910089581738,7.80137424469332,7.91618761059103,6.85401675341011,6.84882003415494,7.09675623343022,6.97956004404784,6.94554241422797,6.76168371918968,6.98939014084487,6.68078663158425,7.12451600678965
"USA300HOU_RS02990",9.00393930520044,9.02743016264511,9.19078104314137,9.03976734486037,9.03864143384611,9.15001893963754,9.18231018397123,9.01920634076849,9.03732109015546,8.85583992215905,8.80847920710584,8.7864672367472,8.92896379906077,8.89426610419502,8.47161872794366,9.00256524256089,8.69728995106108,8.87002283902404
"USA300HOU_RS02995",9.15504778338367,9.21803718034443,9.35849995945364,9.16519523428399,9.2758694207214,9.3446745238061,9.35124963811694,9.12360425777778,9.23683908224911,8.9841223022943,9.01466148829634,8.87778587995027,9.14137291000532,9.07908324376477,8.56351571640474,9.13239300201192,8.72981153619883,9.06044335552542
"USA300HOU_RS03000",7.32306376841223,7.14254624371092,7.54007105756716,7.26054998534715,7.28266735296457,7.51566736329814,7.50069469653597,7.29172584489159,7.25156789545821,8.38308763979496,8.68084811210578,7.78813804690633,8.44250517138413,8.55917757631491,7.95961080679855,8.60205875721079,8.25049961938396,8.2052404132581
"USA300HOU_RS03005",6.81464111802122,6.79934503729698,6.98366189790874,6.7623332233285,6.77844450416953,7.08570525833997,7.00378094466303,6.82972239743059,6.73684160228024,5.68023685944193,5.5299538373292,4.68611770925216,5.2355067949775,5.28305836648211,5.2461171136066,5.30584019914936,5.09080618833908,5.44693577081159
"USA300HOU_RS03010",2.53047472767385,2.86162158394369,2.9971068538769,2.98490226536603,2.84157960727845,3.02989750916301,2.92733831910014,2.65805357855527,2.36367164158263,3.84574147031325,4.01415337692755,3.51531826672214,3.71560670431451,3.86445117159345,3.94295022822125,3.86662958851082,3.83591830796729,3.77671052362398
"USA300HOU_RS03015",4.20494076009595,4.01041843498221,4.16282742140372,4.24970984659204,4.12931627977979,3.90903387829569,4.09727671735556,4.15562910518794,4.20246672046592,4.4619164086206,4.40336987596679,3.91122864531384,4.28364598370184,3.90573101526348,4.38025774915472,4.17687131176457,4.49614865348405,4.42142138663365
"USA300HOU_RS03025",4.59137283319315,4.55968173783568,4.48477009843998,4.29162304258255,4.18924830432571,4.75584341270195,4.56063116618787,4.79010597872088,4.55012372249696,4.78987208832945,4.57571844554887,4.34432319646967,4.16539057364671,4.51432252809025,5.13844574505412,4.41712669984784,4.68316195765311,4.52962338771416
"USA300HOU_RS03030",9.29246339955493,10.581014651088,8.60923447458067,9.14047471121473,10.5803291600061,8.62862440556667,9.00813854093721,8.86103009478338,10.556366453658,11.2090073626874,12.0684336455218,11.5859401913166,12.4570116123112,10.9600601507549,10.8758558006624,11.1864970122259,10.7340081828842,12.8975153913643
"USA300HOU_RS03035",8.82867194530527,8.69824665747359,9.04662167312005,8.85382074058512,8.8730820316738,8.95192417134484,8.90825216542904,8.7578983059781,8.80311522484008,8.11152514803085,8.30664951056893,7.13316901649929,8.02277415730639,7.89140829755221,7.69806083220634,7.91580801567222,7.85268583556972,7.89282403610267
"USA300HOU_RS03040",7.49307962838134,7.51516321651008,7.86133649013229,7.69701805996383,7.63922342972361,7.56252428150437,7.60973063811047,7.59135854044478,7.58047569164674,6.31854331928681,6.40978750576007,6.53825289223782,6.18014353017068,6.18962022822165,6.81886235897098,6.16212984059042,6.50942174066501,6.45736051951104
"USA300HOU_RS03045",7.13593753911044,7.23307347433014,7.45621532982338,7.3015287652022,7.33714075142559,7.39138506916669,7.31712147208127,7.18891590299731,7.1445946300024,6.12582548317876,6.07977380270973,6.18589336710157,5.93196008523627,5.89079295421252,6.50119197935474,5.80598710497625,6.16935540202012,6.21666104125222
"USA300HOU_RS03050",8.13461473675845,8.0843192207946,8.36653628596511,8.13317815065881,8.03713037270553,8.33779672579801,8.14376297309345,8.32647327137266,8.05563946366208,6.95309587100052,6.92215624855824,7.20593797679469,6.89612022680259,6.99291073639858,7.34134187054502,6.72087483008583,7.16702250297317,6.80987445811683
"USA300HOU_RS03055",6.94194831482872,6.8335714641962,7.24770459234593,6.88757544461666,6.80538641202816,7.36170778414011,7.32318561283663,6.96523575820379,6.81207079256479,8.68153816258927,8.57722730643117,8.07094516224634,8.24262661174905,8.41044854401255,8.75283646217217,8.15771303426813,8.57630226831528,8.18212926637211
"USA300HOU_RS03060",6.18167904607018,6.29245660919503,6.213496787985,5.95547461230314,6.04623202126802,6.54878981238819,6.19347201519963,6.40732481354267,6.20127833474443,6.41971617896585,6.5730898191107,5.20167990797593,6.18265932451864,6.03768808364143,6.06773042171651,6.03028122399558,6.16182731391071,6.09115655965566
"USA300HOU_RS03065",6.22601310402128,6.04452627639322,6.39823172575396,6.31154412678885,6.21973227255526,6.37037115384714,6.26856997709715,6.17296809924948,6.02958677978081,6.4628342692724,6.59324244771269,5.44195410044934,6.39629224431489,6.20262850331508,6.06167714867934,6.1998491007941,6.2018468510897,6.23781347648655
"USA300HOU_RS03070",10.0496378584273,10.0161803444416,9.98695601293294,10.0609681057165,9.98550759823685,9.83209370591828,10.0231273877408,10.009767276315,10.1196312693193,9.1247816164086,9.17003449881432,9.54906685788258,9.42942331606086,9.40195159405709,8.95109698270111,9.43403772472616,9.09645372462994,9.34651648549709
"USA300HOU_RS03075",10.2994522800003,10.2896183684629,10.3032080609511,10.3257279930659,10.3405985141488,10.2708966837294,10.2315481271764,10.3176616739937,10.3085659884483,9.4007325603972,9.34875902123459,9.70236978269252,9.4274469762276,9.42300481388045,9.53333543231323,9.41619066175773,9.51187799790089,9.45355825392254
"USA300HOU_RS03080",10.4064064877221,10.3978201048245,10.3804423628351,10.4047718061521,10.4062687621292,10.4111765083532,10.3513867331184,10.4262907010588,10.3822455598411,9.65257912671778,9.55935620478375,9.86666872684669,9.55677438835876,9.6822456783746,9.79782476689038,9.64644740131141,9.69401749661946,9.64071590931867
"USA300HOU_RS03085",6.52425195075237,6.65045078430065,6.84163626940861,6.58787147519251,6.64318522129292,6.86440049945438,6.85056391217256,6.58653899627375,6.51453995878171,6.10111159895161,5.93400432015186,6.10653993826216,5.73035507918278,6.02134315250322,6.6179775366327,5.4562105653543,5.96988936190071,5.86193801377797
"USA300HOU_RS03090",6.57881809387739,6.5186393889626,6.75616790461671,6.5363490925351,6.57460585304788,6.75373884394975,6.75788385311039,6.61412613125552,6.5576530121458,5.81987597145747,5.70684087433016,5.95760815363572,5.43627567975177,5.58973297657111,6.12596148096657,5.56741092436047,5.79336041135181,5.80250255353252
"USA300HOU_RS03095",7.05374127921276,7.12412338615065,7.34362396698569,7.12089541107086,7.03668306610223,7.37852160594929,7.36624122122155,7.19990873872969,7.02558911753564,6.38880290985895,6.25520971051181,6.53300379240054,6.03269753074361,5.99346529014587,6.77601430512863,6.00015871169144,6.42573351983297,6.41902126911919
"USA300HOU_RS03100",4.24216046972655,4.16711816373671,4.74666407180605,4.67303693199485,4.37737781902803,4.13650530272239,4.25182829995653,4.54592641932112,4.23807868176762,6.69649600049863,6.84848637472871,5.82955460479909,6.52263714904758,6.30120021617312,6.56095003903237,6.32764132283492,6.38729222145422,6.66801635812892
"USA300HOU_RS03105",5.33301103853336,5.01271217377711,5.21899849689645,5.29006194993244,5.16683510242175,5.17068883346822,5.05424964836696,5.26986329192813,5.07411107515531,4.87225585854711,5.25048526649895,3.87178511803658,4.76542809764094,4.71533531410637,4.4715444253643,4.87596605700566,4.59758270741982,4.80295171842213
"USA300HOU_RS03110",4.28188594530925,4.20490456511397,4.2164731551053,4.88377588143338,4.20067330720464,3.1819793261055,4.10798141083724,4.25354957519269,4.45451692491466,3.86855313920593,3.8616541661463,3.94405043409608,4.02687378445557,4.04833016336483,3.95512355354555,3.91705016716884,3.86213934007112,3.94416018429362
"USA300HOU_RS03120",6.38328624054946,6.12858543954278,6.51945992218734,6.28194829109537,6.21023136892611,6.7012111356988,6.48942276420657,6.29082235433537,6.06978232079269,4.46239014123565,4.70494064967241,4.62762097001639,4.70219273904241,4.8642052736214,4.33393316759958,4.90818087694294,4.58051213597879,4.49020900323525
"USA300HOU_RS03125",3.9553820832706,4.44054585489725,3.25120842831304,3.75273651318746,3.59867666540566,4.07951669811168,4.1022488404701,3.86794948244915,3.7028184104914,3.06478021044969,3.26140208256479,2.50152199801605,3.27170092414994,3.59019038410514,3.01927402078165,2.52581421137742,2.36598190984201,2.90432896248296
"USA300HOU_RS03130",5.10442816931787,5.43181393915127,5.23175460975214,5.29447990527226,5.21145549725408,5.20160385270982,5.34843100792136,5.21806044504612,5.26866920193798,4.12660072899299,4.43718629350995,3.86441980660172,4.19483745093264,4.47671254770412,3.97413939345724,4.3303722360916,3.96917058864224,4.05520072883807
"USA300HOU_RS03135",5.6804266113043,5.6083484044752,5.82645998392489,5.7889750778981,5.68465200401698,5.85869511794127,5.70973190862681,5.72282035201777,5.44064490692185,4.83155652871068,4.74577802634295,4.50058377052139,4.55936802758523,4.80401914146954,5.11717923673666,4.4233675787536,4.73896690616165,4.54450528657249
"USA300HOU_RS03140",4.66516373710975,4.95866221649101,4.35803683188074,4.84344408843468,4.35786483162572,4.86342371394832,4.8210479336799,4.72393101080884,4.14478240459119,4.16901825848728,3.94163533108111,3.76869651410315,4.01460876191658,3.94038507992819,4.24806996343147,3.60268938734744,4.06432853071747,3.86565943149981
"USA300HOU_RS03150",3.97285259190446,4.2355854345849,3.55100428787499,4.13138477655831,3.78640174199597,3.6056871318304,3.94829644387607,3.99321189699298,3.87551717210007,3.71836978082455,3.81833434069255,3.15577813244346,3.69590529954724,2.89116255670358,3.82057676619458,3.21380033468045,3.76963834693589,3.96433071676466
"USA300HOU_RS03155",4.90841175339155,4.7519622383705,4.6803081700216,4.68186213530347,4.47987198368322,4.91343475721993,5.06197511749886,4.76537111036522,4.67533379846317,4.30902445873388,4.55781037344783,4.13216103322026,4.17641027104257,4.23507224932005,4.7028176091442,4.19060120806861,4.39317699893724,4.39836391180669
"USA300HOU_RS03160",3.54622262767741,3.72415952791451,2.82400856041979,3.36736962530347,3.09622387038532,3.60805234199057,3.61740044703478,3.37681849263959,3.03659338102086,4.30396850919911,3.89943698495944,3.19473440781018,4.00434214767074,4.24612812830178,4.15692741425698,3.22621778680414,3.37191253458739,3.7126834176601
"USA300HOU_RS03165",2.31141752234619,3.16717909645439,2.30429749157964,2.29597036242826,2.57549364805244,2.81942910128362,2.58255685411407,2.63730855718714,2.61766604933905,3.07557737151741,3.11172324458361,2.84688443931026,2.77161349343794,3.37183262689745,3.43835900131607,2.78919086241307,2.68640746849667,2.93284954246918
"USA300HOU_RS03170",3.90769330764831,4.02870734624272,4.27160795417379,3.9819155871266,3.78288433871635,4.10427644268559,4.24901842744029,4.21308798096625,4.17867539319975,4.84516654503854,4.71137357573522,3.95307773822883,4.44836105890193,4.50465100992972,4.90268685760242,4.20225376081043,4.47296116772841,4.55774966425072
"USA300HOU_RS03175",3.13819132288574,3.75049683372634,3.03098471440297,3.66203995568291,2.80520034096414,2.76344994322599,3.47610634789093,3.62079206659138,3.35152503985269,4.14642551521615,4.16030054175269,3.34143737911735,3.93516482506788,4.36850799129751,4.20327302061726,3.52257796219078,3.73162365731127,3.56180880957457
"USA300HOU_RS03185",4.0637997856391,4.0492616197102,4.09181042591089,3.9625145779064,3.88460251981469,4.32214319972582,4.32012655200151,4.00186357476002,3.87823008149899,4.30924732351478,4.4400764037114,3.56791398912109,4.1419212388584,3.92358555229448,4.33484601474222,3.88914623579136,4.18161083670704,4.26593325600396
"USA300HOU_RS03190",7.29585559674973,7.19735747372609,7.6024786096809,7.31627189164453,7.19982941664281,7.47398187853266,7.57803455777893,7.32647523728783,7.30433404499641,6.17045238853465,6.06107512496754,6.40917899691163,6.15340774172072,6.07279685736941,6.39314434871821,6.07734359501706,6.28866732687595,6.27137175199788
"USA300HOU_RS03195",9.21551764744418,9.28783724183959,9.45320873979255,9.22503851679466,9.21504847945291,9.40934373785933,9.53557300767721,9.25373872313975,9.30322085025471,7.23735654502171,7.08356999211715,7.38836789501552,7.06456540827177,7.225503097198,7.34424476838115,7.17474933228851,7.20418326791301,7.17557478166904
"USA300HOU_RS03200",7.34920086559326,7.23425040435948,7.39325561773045,7.28003996153376,7.16193157436103,7.51018767836522,7.54672187060942,7.27139135421741,7.20271315098326,8.09669811857199,8.37843351338548,7.26004358547942,8.07746872012572,8.11774402445615,7.7252058845813,8.12195250955339,7.84601737628738,7.96447008691568
"USA300HOU_RS03205",7.55910200992515,7.44661340862537,7.64006663899699,7.54167320835723,7.380904320558,7.59526713832146,7.73835799804317,7.52802537154399,7.5322793333426,8.48834680770862,8.6954896033607,7.6000644639738,8.40693120841084,8.43946197198664,8.09444868713945,8.43727305533529,8.22595287083538,8.2684160705999
"USA300HOU_RS03210",7.92875194547744,7.81457246272683,7.82483221792955,7.881729624694,7.63548021604754,7.87831996490566,8.04533622198769,7.84459004283939,7.79528252172274,8.90031868614968,9.08198008413913,7.95091819703284,8.83869637341234,8.77044590696531,8.55180862245146,8.67663725793335,8.56105365479752,8.7339097610625
"USA300HOU_RS03215",4.77760001258072,4.68319779349306,4.92539134788863,4.82857318351815,4.82604721941856,4.77527691214972,4.85697897037388,4.71134679620733,4.81542594678694,6.14137864939437,6.16775205948232,6.44942119634168,6.38158874425242,6.41807792701799,6.03875824397968,6.43050866924069,6.2115011396316,6.19935167336252
"USA300HOU_RS03225",5.13708750813005,5.4240829952528,5.46431207269566,5.1191146012186,5.27649164996541,5.69143591621326,5.37103743706089,5.48059641617377,5.21936572226656,7.85442857444233,8.33254664557275,6.69976307735438,7.62629290432028,7.65094339702448,7.64960498906423,7.7671040943357,7.76897893490329,7.59114723661209
